"","Row.names","logFC","AveExpr","t","P.Value","adj.P.Val","B","SeqId","SeqIdVersion","SomaId","TargetFullName","Target","UniProt","EntrezGeneID","EntrezGeneSymbol","Organism","Units","Type","Dilution","PlateScale_Reference"
"2990","21130-82",-0.148187754548402,11.7767346966253,-0.468697312950403,0.648264675912371,0.999060679170961,-4.82477679551476,"21130-82","3","SL022077","Inositol-tetrakisphosphate 1-kinase","ITPK1","Q13572","3705","ITPK1","Human","RFU","Protein",2.5,"6931.05"
"2991","21131-109",0.0198040130741877,9.13962604496642,0.110422979606082,0.914025236050234,0.999060679170961,-4.87247828900735,"21131-109","3","SL022278","tRNA wybutosine-synthesizing protein 5","TYW5","A2RUC4","129450","TYW5","Human","RFU","Protein",2.5,"313.85"
"2992","21132-9",0.0608350216787139,7.19556512550201,0.587246110776314,0.568672620694476,0.999060679170961,-4.79665126886397,"21132-9","3","SL022242","Synaptotagmin-13","SYT13","Q7L8C5","57586","SYT13","Human","RFU","Protein",2.5,"184.95"
"2993","21133-33",-0.18462537611542,9.33586700096617,-1.19237482080271,0.257732906523236,0.999060679170961,-4.57316633356271,"21133-33","3","SL021986","Cx9C motif-containing protein 4","CMC4","P56277","100272147","CMC4","Human","RFU","Protein",2.5,"434.85"
"2994","21134-9",-0.0769228747907702,6.53729206742265,-0.558174179086742,0.587695411618274,0.999060679170961,-4.80408594183381,"21134-9","3","SL021993","CREB/ATF bZIP transcription factor","ZHANG","Q9NS37","58487","CREBZF","Human","RFU","Protein",2.5,"137.8"
"2995","21135-16",-0.0647124542938773,8.89585542098776,-0.411498984857985,0.688461272711293,0.999060679170961,-4.83622570168949,"21135-16","3","SL022223","Splicing factor 3B subunit 6","SF3B6","Q9Y3B4","51639","SF3B6","Human","RFU","Protein",2.5,"631.3"
"2996","21136-1",-0.0866090216532847,7.25149159131159,-0.557708365297001,0.588002923732101,0.999060679170961,-4.80420226277887,"21136-1","3","SL022190","Proteasome assembly chaperone 2","PSMG2","Q969U7","56984","PSMG2","Human","RFU","Protein",2.5,"231.85"
"2997","21138-2",0.0770624764632224,6.94450577058932,0.726916542691694,0.482175205002575,0.999060679170961,-4.75626985630821,"21138-2","3","SL022143","Nucleoplasmin-2","NPM2","Q86SE8","10361","NPM2","Human","RFU","Protein",2.5,"204.1"
"2998","21140-19",-0.03792734445482,8.87533842656897,-0.185527770902913,0.856128019928171,0.999060679170961,-4.86730201215665,"21140-19","3","SL021972","Calcium signal-modulating cyclophilin ligand","CAMLG","P49069","819","CAMLG","Human","RFU","Protein",2.5,"187.15"
"2999","21141-9",-0.21470623627973,9.70767144498778,-0.757692406875981,0.464258598242287,0.999060679170961,-4.74637269813775,"21141-9","3","SL022041","Protein FAM84B","FA84B","Q96KN1","157638","LRATD2","Human","RFU","Protein",2.5,"129.85"
"3000","21143-10",-1.50382089497848,9.16466773622547,-7.8343921938559,7.07576840525478e-06,0.0515752759059021,-2.12338961845026,"21143-10","3","SL007872","Calcyphosin","Calcyphosin","Q13938","828","CAPS","Human","RFU","Protein",2.5,"332.25"
"3001","21144-160",-0.00311846498699531,7.77542493560365,-0.026748270189867,0.979130553094691,0.999060679170961,-4.87515752889838,"21144-160","3","SL021448","Serine/threonine-protein kinase Sgk1","SGK1","O00141","6446","SGK1","Human","RFU","Protein",2.5,"235.65"
"3002","21146-187",0.0788475032205112,5.76709634762249,0.727539132444274,0.481808554113453,0.999060679170961,-4.75607311355498,"21146-187","3","SL022275","Tubby-related protein 1","TULP1","O00294","7287","TULP1","Human","RFU","Protein",2.5,"113.95"
"3003","21147-9",-0.417967010276818,11.5810592168344,-2.37816198227057,0.0362177785574727,0.999060679170961,-3.9269518514141,"21147-9","3","SL015829","Fructosamine-3-kinase","Fructosamine-3-kinase","Q9H479","64122","FN3K","Human","RFU","Protein",2.5,"1175.0"
"3004","21149-27",0.122566886924972,9.08436738341449,0.999000943509112,0.338861364410818,0.999060679170961,-4.65736219510082,"21149-27","3","SL021999","CUE domain-containing protein 1","CUED1","Q9NWM3","404093","CUEDC1","Human","RFU","Protein",2.5,"449.45"
"3005","21152-25",-0.102021177511794,8.02990034962783,-0.530457236104584,0.606138951957108,0.999060679170961,-4.81085199829825,"21152-25","3","SL022038","Eyes absent homolog 2","EYA2","O00167","2139","EYA2","Human","RFU","Protein",2.5,"897.3"
"3006","21153-5",-0.313799806365989,10.3938670102426,-1.08409308024111,0.301079236312931,0.999060679170961,-4.62158460663333,"21153-5","3","SL021960","Chromatin complexes subunit BAP18","BAP18","Q8IXM2","124944","BAP18","Human","RFU","Protein",2.5,"507.5"
"3007","21154-8",-0.25511635485875,12.7139438069669,-0.942297444211694,0.365896234274435,0.999060679170961,-4.67999969316241,"21154-8","3","SL021944","Calcium-binding protein 39-like","CB39L","Q9H9S4","81617","CAB39L","Human","RFU","Protein",2.5,"338.9"
"3008","21156-5",0.0566948075613283,7.27136902383896,0.395255012906253,0.700069158075644,0.999060679170961,-4.83921891497441,"21156-5","3","SL021981","Putative glutathione-specific gamma-glutamylcyclotransferase 2","CHAC2","Q8WUX2","494143","CHAC2","Human","RFU","Protein",2.5,"170.15"
"3009","21157-6",-0.0564621914013319,7.18230072732375,-0.395802367654763,0.699676697557453,0.999060679170961,-4.83911993166505,"21157-6","3","SL022072","Hydroxylysine kinase","HYKK","A2RU49","123688","HYKK","Human","RFU","Protein",2.5,"321.45"
"3010","21160-4",-0.257062433276577,11.7119290326557,-0.827299003167132,0.425320902053148,0.999060679170961,-4.72272296746801,"21160-4","3","SL011283","Charged multivesicular body protein 6","CHMP6","Q96FZ7","79643","CHMP6","Human","RFU","Protein",2.5,"3778.1"
"3011","21161-16",0.0438958607579076,6.41246208990641,0.391499836841978,0.702764122702103,0.999060679170961,-4.83989446369319,"21161-16","3","SL022045","rRNA methyltransferase 2, mitochondrial","MRM2","Q9UI43","29960","MRM2","Human","RFU","Protein",2.5,"122.85"
"3012","21162-30",0.086938022253765,11.2033693482671,0.586449057201844,0.569189671476715,0.999060679170961,-4.79685967245173,"21162-30","3","SL022249","Tubulin-specific chaperone cofactor E-like protein","TBCEL","Q5QJ74","219899","TBCEL","Human","RFU","Protein",2.5,"665.0"
"3013","21163-21",-0.326722391106335,8.65995000476867,-1.43558403115972,0.178419439033594,0.999060679170961,-4.4543855171328,"21163-21","3","SL022246","TBC1 domain family member 13","TBC13","Q9NVG8","54662","TBC1D13","Human","RFU","Protein",2.5,"195.45"
"3014","21164-83",0.0029631595939783,6.04928212416578,0.0220461210358192,0.982798532025303,0.999060679170961,-4.87521113034816,"21164-83","3","SL022257","Homeobox protein TGIF2LX","TF2LX","Q8IUE1","90316","TGIF2LX","Human","RFU","Protein",2.5,"115.45"
"3015","21166-1",-0.168509362812765,11.3677239633652,-0.718380989475903,0.487219283857453,0.999060679170961,-4.75895256053906,"21166-1","3","SL021995","Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1","CTDS1","Q9GZU7","58190","CTDSP1","Human","RFU","Protein",2.5,"805.95"
"3016","21167-33",0.0563258279394541,6.77807489198926,0.443468038400063,0.66586097260204,0.999060679170961,-4.83000026912717,"21167-33","3","SL022192","Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1","PTPM1","Q8WUK0","114971","PTPMT1","Human","RFU","Protein",2.5,"178.55"
"3017","21172-11",-0.0301397740709906,6.38462704418622,-0.20244510815443,0.843194606437001,0.999060679170961,-4.86577659089804,"21172-11","3","SL022107","Mesoderm development candidate 1","MESD1","Q9H1K6","59274","TLNRD1","Human","RFU","Protein",2.5,"469.0"
"3018","21173-25",0.306120321678514,6.8491231359473,1.7587512611279,0.105840416408032,0.999060679170961,-4.28084883989112,"21173-25","3","SL022031","ELAV-like protein 2","ELAV2","Q12926","1993","ELAVL2","Human","RFU","Protein",2.5,"133.35"
"3019","21178-8",-0.239958446258349,9.85966362561008,-1.08679772417533,0.299932629148446,0.999060679170961,-4.62041345941005,"21178-8","3","SL021985","Probable cytosolic iron-sulfur protein assembly protein CIAO1","CIAO1","O76071","9391","CIAO1","Human","RFU","Protein",2.5,"291.7"
"3020","21180-16",0.37738317255825,7.8670634362858,1.60027017514013,0.137309831120469,0.999060679170961,-4.36770718148661,"21180-16","3","SL022171","PI-PLC X domain-containing protein 3","PLCX3","Q63HM9","345557","PLCXD3","Human","RFU","Protein",2.5,"118.45"
"3021","21181-10",-0.0027634116615598,9.08751285721812,-0.0219001427174149,0.982912411592082,0.999060679170961,-4.87521262909306,"21181-10","3","SL022090","LRP2-binding protein","LR2BP","Q9P2M1","55805","LRP2BP","Human","RFU","Protein",2.5,"10667.15"
"3022","21182-8",0.0849866571337872,8.0380267776721,0.499909601957523,0.626802053631925,0.999060679170961,-4.81793986167529,"21182-8","3","SL022269","tRNA-splicing endonuclease subunit Sen15","SEN15","Q8WW01","116461","TSEN15","Human","RFU","Protein",2.5,"288.75"
"3023","21183-1",0.0320745417155219,5.90149350324091,0.290039109847975,0.777078853106013,0.999060679170961,-4.85578538412671,"21183-1","3","SL022018","Dual specificity protein phosphatase 10","DUS10","Q9Y6W6","11221","DUSP10","Human","RFU","Protein",2.5,"107.1"
"3024","21184-1",0.094829077543567,5.89754860017249,0.869488674730252,0.402805492889649,0.999060679170961,-4.70756251010187,"21184-1","3","SL021965","Biogenesis of lysosome-related organelles complex 1 subunit 2","BL1S2","Q6QNY1","282991","BLOC1S2","Human","RFU","Protein",2.5,"97.9"
"3025","21188-38",-0.173523259045298,10.6382141535254,-0.640567131124652,0.53467332665916,0.999060679170961,-4.78213253207455,"21188-38","3","SL022217","RWD domain-containing protein 4","RWDD4","Q6NW29","201965","RWDD4","Human","RFU","Protein",2.5,"160.6"
"3026","21189-9",-0.221050345169525,8.95452328288302,-0.939340801901531,0.367346932317706,0.999060679170961,-4.68115247577076,"21189-9","3","SL014835","Nucleotide-binding protein 1","NUBP1","P53384","4682","NUBP1","Human","RFU","Protein",2.5,"314.9"
"3027","21190-4",0.118336142844212,8.75967573150188,0.571193421501646,0.579135045595255,0.999060679170961,-4.80079897060219,"21190-4","3","SL022282","Ubiquitin-conjugating enzyme E2 W","UBE2W","Q96B02","55284","UBE2W","Human","RFU","Protein",2.5,"471.9"
"3028","21191-24",-0.0275651451553465,6.56937048378805,-0.204977502662933,0.841262610293377,0.999060679170961,-4.86553692704056,"21191-24","3","SL022021","Dual specificity protein phosphatase 21","DUS21","Q9H596","63904","DUSP21","Human","RFU","Protein",2.5,"225.3"
"3029","21193-1",0.218763378776043,6.29998303748781,1.20112247545306,0.254456627339219,0.999060679170961,-4.56912328322009,"21193-1","3","SL022256","Dimethyladenosine transferase 2, mitochondrial","TFB2M","Q9H5Q4","64216","TFB2M","Human","RFU","Protein",2.5,"110.7"
"3030","21194-39",-0.0365179261813964,8.68810708680269,-0.194542937230757,0.849230127609337,0.999060679170961,-4.86650550495964,"21194-39","3","SL022181","POU domain, class 6, transcription factor 1","PO6F1","Q14863","5463","POU6F1","Human","RFU","Protein",2.5,"1366.5"
"3031","21196-29",-0.0238847196434984,4.97225101295501,-0.237276744635357,0.816720876280244,0.999060679170961,-4.86222236458136,"21196-29","3","SL018935","SAM domain-containing protein SAMSN-1","SAMN1","Q9NSI8","64092","SAMSN1","Human","RFU","Protein",2.5,"87.05"
"3032","21203-14",0.115566909290497,7.61381759248132,1.03994509451167,0.320266574948225,0.999060679170961,-4.64040941685538,"21203-14","3","SL022114","MORF4 family-associated protein 1-like 1","MR1L1","Q96HT8","114932","MRFAP1L1","Human","RFU","Protein",2.5,"304.35"
"3033","21204-70",0.161123290800218,7.38042060880156,0.912133507002692,0.380887657438138,0.999060679170961,-4.69162891977325,"21204-70","3","SL022006","Desumoylating isopeptidase 1","DESI1","Q6ICB0","27351","DESI1","Human","RFU","Protein",2.5,"184.9"
"3034","21206-218",-0.0382781475684952,7.28149929412765,-0.263938279115844,0.796614601432147,0.999060679170961,-4.85912755716031,"21206-218","3","SL018349","HCLS1-associated protein X-1","HAX1","O00165","10456","HAX1","Human","RFU","Protein",2.5,"505.55"
"3035","21207-1",-0.217530554721991,9.03428960491559,-1.04454083048428,0.318227625475847,0.999060679170961,-4.638475792203,"21207-1","3","SL010900","Bifunctional coenzyme A synthase","COASY","Q13057","80347","COASY","Human","RFU","Protein",2.5,"838.6"
"3036","21208-163",0.0927818315723314,8.14271931751897,0.804917602983507,0.437599084468677,0.999060679170961,-4.73051530843279,"21208-163","3","SL021168","CCAAT/enhancer-binding protein epsilon","CEBPE","Q15744","1053","CEBPE","Human","RFU","Protein",2.5,"403.95"
"3037","21210-33",-0.0848741510054172,10.0941682272983,-0.356775961913967,0.727881770454011,0.999060679170961,-4.84584762609295,"21210-33","3","SL022174","DNA polymerase beta","DPOLB","P06746","5423","POLB","Human","RFU","Protein",2.5,"312.35"
"3038","21217-20",0.0101620544753365,6.44674724991228,0.0817611771185285,0.936277601992306,0.999060679170961,-4.87376355747037,"21217-20","3","SL008287","Prohibitin-2","PHB2","Q99623","11331","PHB2","Human","RFU","Protein",2.5,"267.3"
"3039","21219-7",0.0528394683301716,7.98304720664229,0.512404683160912,0.618308335789656,0.999060679170961,-4.81508778279893,"21219-7","3","SL022209","RPA-interacting protein","RPAIN","Q86UA6","84268","RPAIN","Human","RFU","Protein",2.5,"322.7"
"3040","21220-11",0.032686555362428,8.36185439648593,0.262909047705786,0.797388035580796,0.999060679170961,-4.8592530254779,"21220-11","3","SL011322","GTP-binding protein SAR1b","SAR1B","Q9Y6B6","51128","SAR1B","Human","RFU","Protein",2.5,"507.0"
"3041","21221-67",0.520658072687702,12.4912239453014,1.54929504567865,0.149053505943235,0.999060679170961,-4.39498020162098,"21221-67","3","SL003794","Serpin B9","Serpin B9","P50453","5272","SERPINB9","Human","RFU","Protein",2.5,"5611.15"
"3042","21227-18",0.124770106802318,8.3723807918892,0.651114822376745,0.52808814644187,0.999060679170961,-4.77912733548449,"21227-18","3","SL000576","SULT 1A1*2","SULT 1A1*2","P50225","6817","SULT1A1","Human","RFU","Protein",2.5,"397.8"
"3043","21229-5",0.0109665198502453,6.81173418583643,0.0664539744571519,0.948186300793454,0.999060679170961,-4.87429321800986,"21229-5","3","SL008735","Transmembrane and immunoglobulin domain-containing protein 2","TMIG2","Q96BF3","126259","TMIGD2","Human","RFU","Protein",2.5,"580.7"
"3044","21231-3",0.0672989831307129,7.8772631256165,0.528228150398474,0.607634987299944,0.999060679170961,-4.81138235887841,"21231-3","3","SL021085","Neuronal acetylcholine receptor subunit alpha-5","ACHA5","P30532","1138","CHRNA5","Human","RFU","Protein",2.5,"305.1"
"3045","21232-39",-0.0395994073156105,6.78195926569727,-0.277482764839924,0.786457848803691,0.999060679170961,-4.85743167501618,"21232-39","3","SL002764","Benign Prostate specific Antigen","BPSA","P07288","354","KLK3","Human","RFU","Protein",2.5,"302.0"
"3046","21234-7",-0.0978190710989946,7.7217665868735,-0.608514584268752,0.554970758695334,0.999060679170961,-4.7909958879445,"21234-7","3","SL005743","Ankyrin repeat and SOCS box protein 13","ASB-13","Q8WXK3","79754","ASB13","Human","RFU","Protein",2.5,"621.55"
"3047","21235-11",-0.473975008081768,10.2288960335254,-1.84131957614253,0.0921590927952447,0.999060679170961,-4.23460173823557,"21235-11","3","SL021248","Importin subunit alpha-6","IMA6","O15131","3841","KPNA5","Human","RFU","Protein",2.5,"241.8"
"3048","21236-12",-0.304437324339457,9.43515832463577,-0.80534500003103,0.437362461841354,0.999060679170961,-4.73036815530985,"21236-12","3","SL008295","Transmembrane emp24 domain-containing protein 9","TMED9","Q9BVK6","54732","TMED9","Human","RFU","Protein",2.5,"1227.75"
"3049","21237-24",0.94943421120462,6.3208141536364,2.54087005294327,0.0270807941054389,0.999060679170961,-3.83410350964186,"21237-24","3","SL021091","Protein-arginine deiminase type-4","PADI4","Q9UM07","23569","PADI4","Human","RFU","Protein",2.5,"1652.15"
"3050","21238-40",-0.157623544000668,11.0008593972849,-0.730119313671819,0.480290894564625,0.999060679170961,-4.75525621944488,"21238-40","3","SL021977","CDK5 regulatory subunit-associated protein 3","CK5P3","Q96JB5","80279","CDK5RAP3","Human","RFU","Protein",2.5,"3809.2"
"3051","21239-31",0.014164861185689,6.67797948981936,0.0974577678884293,0.92408282918766,0.999060679170961,-4.87310704355147,"21239-31","3","SL022000","Cytohesin-1","CYH1","Q15438","9267","CYTH1","Human","RFU","Protein",2.5,"295.3"
"3052","21240-6",-0.236716831643834,8.29425994121684,-0.823308714641741,0.42749303008441,0.999060679170961,-4.7241250817509,"21240-6","3","SL021950","Aminomethyltransferase, mitochondrial","GCST","P48728","275","AMT","Human","RFU","Protein",2.5,"263.6"
"3053","21241-1",-0.181320134931168,7.45393687584782,-1.24670582449133,0.237915561192442,0.999060679170961,-4.54775624245375,"21241-1","3","SL011277","N-acetyltransferase 6","NAT6","Q93015","24142","NAA80","Human","RFU","Protein",2.5,"144.9"
"3054","21244-57",0.066007581904497,13.49333811212,0.12146310805341,0.905473270097305,0.999060679170961,-4.87188128620956,"21244-57","3","SL001735","Nucleophosmin","NPM1","P06748","4869","NPM1","Human","RFU","Protein",2.5,"648.3"
"3055","21247-16",0.538439941311053,7.00420290023162,1.69972616430166,0.116716707783886,0.999060679170961,-4.31352619527354,"21247-16","3","SL022101","S-adenosylmethionine synthase isoform type-1","METK1","Q00266","4143","MAT1A","Human","RFU","Protein",2.5,"147.25"
"3056","21249-115",0.0491400530306318,10.4178490867418,0.312191383453192,0.76062289177594,0.999060679170961,-4.8527077054039,"21249-115","3","SL006961","DNA fragmentation factor subunit alpha","DFFA","O00273","1676","DFFA","Human","RFU","Protein",2.5,"1098.55"
"3057","21255-2",0.0754264305311851,7.58203823222722,0.718265975432397,0.487287472246448,0.999060679170961,-4.75898852310877,"21255-2","3","SL022204","Regulator of G-protein signaling 16","RGS16","O15492","6004","RGS16","Human","RFU","Protein",2.5,"259.5"
"3058","21260-74",-0.0776859210019278,9.34817133287141,-0.227946448705444,0.823790546332418,0.999060679170961,-4.86322887261275,"21260-74","3","SL014867","Small nuclear ribonucleoprotein E","RUXE","P62304","6635","SNRPE","Human","RFU","Protein",2.5,"169.85"
